time,value,status_quality_control,censor_reason,censor_limit
2025-06-20T07:10:54+0200,0.515,goedgekeurd,,
2025-06-20T08:10:54+0200,0.521,goedgekeurd,,
2025-06-20T09:10:54+0200,0.515,goedgekeurd,,
2025-06-20T10:10:54+0200,0.519,goedgekeurd,,
2025-06-20T11:10:54+0200,0.519,goedgekeurd,,
2025-06-20T12:10:54+0200,0.522,goedgekeurd,,
2025-06-20T13:10:55+0200,0.523,goedgekeurd,,
2025-06-20T14:10:55+0200,0.526,goedgekeurd,,
2025-06-20T15:10:54+0200,0.528,goedgekeurd,,
2025-06-20T16:10:56+0200,0.534,goedgekeurd,,
2025-06-20T17:10:55+0200,0.536,goedgekeurd,,
2025-06-20T18:10:55+0200,0.539,goedgekeurd,,
2025-06-20T19:10:56+0200,0.538,goedgekeurd,,
2025-06-20T20:10:56+0200,0.541,goedgekeurd,,
2025-06-20T21:10:56+0200,0.537,goedgekeurd,,
2025-06-20T22:10:56+0200,0.533,goedgekeurd,,
2025-06-20T23:10:56+0200,0.529,goedgekeurd,,
2025-06-21T00:10:57+0200,0.531,goedgekeurd,,
2025-06-21T01:10:56+0200,0.530,goedgekeurd,,
2025-06-21T02:10:56+0200,0.529,goedgekeurd,,
2025-06-21T03:10:57+0200,0.534,goedgekeurd,,
2025-06-21T04:10:56+0200,0.537,goedgekeurd,,
2025-06-21T05:10:57+0200,0.537,goedgekeurd,,
2025-06-21T06:10:57+0200,0.534,goedgekeurd,,
2025-06-21T07:10:57+0200,0.531,goedgekeurd,,
2025-06-21T08:10:57+0200,0.533,goedgekeurd,,
2025-06-21T09:10:57+0200,0.531,goedgekeurd,,
2025-06-21T10:10:58+0200,0.534,goedgekeurd,,
2025-06-21T11:10:58+0200,0.531,goedgekeurd,,
2025-06-21T12:10:58+0200,0.531,goedgekeurd,,
2025-06-21T13:10:58+0200,0.533,goedgekeurd,,
2025-06-21T14:10:58+0200,0.534,goedgekeurd,,
2025-06-21T15:10:58+0200,0.539,goedgekeurd,,
2025-06-21T16:10:58+0200,0.541,goedgekeurd,,
2025-06-21T17:10:59+0200,0.542,goedgekeurd,,
2025-06-21T18:10:59+0200,0.544,goedgekeurd,,
2025-06-21T19:10:59+0200,0.544,goedgekeurd,,
2025-06-21T20:11:00+0200,0.543,goedgekeurd,,
2025-06-21T21:10:59+0200,0.541,goedgekeurd,,
2025-06-21T22:10:59+0200,0.539,goedgekeurd,,
2025-06-21T23:11:00+0200,0.538,goedgekeurd,,
2025-06-22T00:10:59+0200,0.541,goedgekeurd,,
2025-06-22T01:11:00+0200,0.541,goedgekeurd,,
2025-06-22T02:11:00+0200,0.540,goedgekeurd,,
2025-06-22T03:11:00+0200,0.541,goedgekeurd,,
2025-06-22T04:11:00+0200,0.541,goedgekeurd,,
2025-06-22T05:11:01+0200,0.544,goedgekeurd,,
2025-06-22T06:11:00+0200,0.544,goedgekeurd,,
2025-06-22T07:11:00+0200,0.541,goedgekeurd,,
2025-06-22T08:11:01+0200,0.542,goedgekeurd,,
2025-06-22T09:11:01+0200,0.544,goedgekeurd,,
2025-06-22T10:11:02+0200,0.545,goedgekeurd,,
2025-06-22T11:11:01+0200,0.538,goedgekeurd,,
2025-06-22T12:11:01+0200,0.537,goedgekeurd,,
2025-06-22T13:11:02+0200,0.543,goedgekeurd,,
2025-06-22T14:11:02+0200,0.543,goedgekeurd,,
2025-06-22T15:11:02+0200,0.527,goedgekeurd,,
2025-06-22T16:11:02+0200,0.541,goedgekeurd,,
2025-06-22T17:11:02+0200,0.545,goedgekeurd,,
2025-06-22T18:11:03+0200,0.547,goedgekeurd,,
2025-06-22T19:11:03+0200,0.547,goedgekeurd,,
2025-06-22T20:11:03+0200,0.545,goedgekeurd,,
2025-06-22T21:11:03+0200,0.549,goedgekeurd,,
2025-06-22T22:11:03+0200,0.544,goedgekeurd,,
2025-06-22T23:11:03+0200,0.540,goedgekeurd,,
2025-06-23T00:11:03+0200,0.542,goedgekeurd,,
2025-06-23T01:11:04+0200,0.543,goedgekeurd,,
2025-06-23T02:11:04+0200,0.545,goedgekeurd,,
2025-06-23T03:11:04+0200,0.549,goedgekeurd,,
2025-06-23T04:11:03+0200,0.552,goedgekeurd,,
2025-06-23T05:11:04+0200,0.551,goedgekeurd,,
2025-06-23T06:11:04+0200,0.550,goedgekeurd,,
2025-06-23T07:11:04+0200,0.545,goedgekeurd,,
2025-06-23T08:11:04+0200,0.547,goedgekeurd,,
2025-06-23T09:11:04+0200,0.545,goedgekeurd,,
2025-06-23T10:11:05+0200,0.541,goedgekeurd,,
2025-06-23T11:11:05+0200,0.531,goedgekeurd,,
2025-06-23T12:11:05+0200,0.528,goedgekeurd,,
2025-06-23T13:11:06+0200,0.524,goedgekeurd,,
2025-06-23T14:11:05+0200,0.522,goedgekeurd,,
2025-06-23T15:11:05+0200,0.517,goedgekeurd,,
2025-06-23T16:11:06+0200,0.519,goedgekeurd,,
2025-06-23T17:11:06+0200,0.520,goedgekeurd,,
2025-06-23T18:11:06+0200,0.521,goedgekeurd,,
2025-06-23T19:11:06+0200,0.524,goedgekeurd,,
2025-06-23T20:11:06+0200,0.525,goedgekeurd,,
2025-06-23T21:11:06+0200,0.525,goedgekeurd,,
2025-06-23T22:11:06+0200,0.529,goedgekeurd,,
2025-06-23T23:11:05+0200,0.525,goedgekeurd,,
2025-06-24T00:11:06+0200,0.533,goedgekeurd,,
2025-06-24T01:11:06+0200,0.528,goedgekeurd,,
2025-06-24T02:11:06+0200,0.531,goedgekeurd,,
2025-06-24T03:11:06+0200,0.532,goedgekeurd,,
2025-06-24T04:11:06+0200,0.532,goedgekeurd,,
2025-06-24T05:11:07+0200,0.533,goedgekeurd,,
2025-06-24T06:11:07+0200,0.532,goedgekeurd,,
2025-06-24T07:11:07+0200,0.527,goedgekeurd,,
2025-06-24T08:11:07+0200,0.528,goedgekeurd,,
2025-06-24T09:11:08+0200,0.526,goedgekeurd,,
2025-06-24T10:11:07+0200,0.524,goedgekeurd,,
2025-06-24T11:11:08+0200,0.522,goedgekeurd,,
2025-06-24T12:11:08+0200,0.523,goedgekeurd,,
2025-06-24T13:11:08+0200,0.523,goedgekeurd,,
2025-06-24T14:11:08+0200,0.526,goedgekeurd,,
2025-06-24T15:11:09+0200,0.529,goedgekeurd,,
2025-06-24T16:11:08+0200,0.527,goedgekeurd,,
2025-06-24T17:11:08+0200,0.531,goedgekeurd,,
2025-06-24T18:11:09+0200,0.529,goedgekeurd,,
2025-06-24T19:11:09+0200,0.535,goedgekeurd,,
2025-06-24T20:11:09+0200,0.537,goedgekeurd,,
2025-06-24T21:11:10+0200,0.536,goedgekeurd,,
2025-06-24T22:11:09+0200,0.534,goedgekeurd,,
2025-06-24T23:11:09+0200,0.534,goedgekeurd,,
2025-06-25T00:11:09+0200,0.534,goedgekeurd,,
2025-06-25T01:11:10+0200,0.532,goedgekeurd,,
2025-06-25T02:11:10+0200,0.534,goedgekeurd,,
2025-06-25T03:11:10+0200,0.529,goedgekeurd,,
2025-06-25T04:11:10+0200,0.528,goedgekeurd,,
2025-06-25T05:11:11+0200,0.527,goedgekeurd,,
2025-06-25T06:11:10+0200,0.527,goedgekeurd,,
2025-06-25T07:11:11+0200,0.522,goedgekeurd,,
2025-06-25T08:11:10+0200,0.517,goedgekeurd,,
2025-06-25T09:11:11+0200,0.517,goedgekeurd,,
2025-06-25T10:11:11+0200,0.519,goedgekeurd,,
2025-06-25T11:11:11+0200,0.513,goedgekeurd,,
2025-06-25T12:11:11+0200,0.512,goedgekeurd,,
2025-06-25T13:11:12+0200,0.513,goedgekeurd,,
2025-06-25T14:11:11+0200,0.514,goedgekeurd,,
2025-06-25T15:11:12+0200,0.517,goedgekeurd,,
2025-06-25T16:11:13+0200,0.520,goedgekeurd,,
2025-06-25T17:11:13+0200,0.525,goedgekeurd,,
2025-06-25T18:11:13+0200,0.526,goedgekeurd,,
2025-06-25T19:11:13+0200,0.530,goedgekeurd,,
2025-06-25T20:11:13+0200,0.529,goedgekeurd,,
2025-06-25T21:11:13+0200,0.528,goedgekeurd,,
2025-06-25T22:11:13+0200,0.532,goedgekeurd,,
2025-06-25T23:11:14+0200,0.525,goedgekeurd,,
2025-06-26T00:11:14+0200,0.526,goedgekeurd,,
2025-06-26T01:11:14+0200,0.531,goedgekeurd,,
2025-06-26T02:11:15+0200,0.531,goedgekeurd,,
2025-06-26T03:11:15+0200,0.523,goedgekeurd,,
2025-06-26T04:11:15+0200,0.530,goedgekeurd,,
2025-06-26T05:11:15+0200,0.544,goedgekeurd,,
2025-06-26T06:11:15+0200,0.540,goedgekeurd,,
2025-06-26T07:11:15+0200,0.532,goedgekeurd,,
2025-06-26T08:11:16+0200,0.529,goedgekeurd,,
2025-06-26T09:11:16+0200,0.527,goedgekeurd,,
2025-06-26T10:11:15+0200,0.529,goedgekeurd,,
2025-06-26T11:11:16+0200,0.525,goedgekeurd,,
2025-06-26T12:11:16+0200,0.524,goedgekeurd,,
2025-06-26T13:11:16+0200,0.520,goedgekeurd,,
2025-06-26T14:11:17+0200,0.520,goedgekeurd,,
2025-06-26T15:11:15+0200,0.516,goedgekeurd,,
2025-06-26T16:11:15+0200,0.513,goedgekeurd,,
2025-06-26T17:11:16+0200,0.516,goedgekeurd,,
2025-06-26T18:11:16+0200,0.514,goedgekeurd,,
2025-06-26T19:11:16+0200,0.516,goedgekeurd,,
2025-06-26T20:11:16+0200,0.515,goedgekeurd,,
2025-06-26T21:11:16+0200,0.518,goedgekeurd,,
2025-06-26T22:11:17+0200,0.516,goedgekeurd,,
2025-06-26T23:11:17+0200,0.506,goedgekeurd,,
2025-06-27T00:11:16+0200,0.503,goedgekeurd,,
2025-06-27T01:11:19+0200,0.505,goedgekeurd,,
2025-06-27T02:11:18+0200,0.506,goedgekeurd,,
2025-06-27T03:11:18+0200,0.506,goedgekeurd,,
2025-06-27T04:11:19+0200,0.503,goedgekeurd,,
2025-06-27T05:11:18+0200,0.504,goedgekeurd,,
2025-06-27T06:11:19+0200,0.496,goedgekeurd,,
2025-06-27T07:11:19+0200,0.494,goedgekeurd,,
2025-06-27T08:11:19+0200,0.496,goedgekeurd,,
2025-06-27T09:11:19+0200,0.496,goedgekeurd,,
2025-06-27T10:11:20+0200,0.491,goedgekeurd,,
2025-06-27T11:11:19+0200,0.496,goedgekeurd,,
2025-06-27T12:11:19+0200,0.497,goedgekeurd,,
2025-06-27T13:11:19+0200,0.495,goedgekeurd,,
2025-06-27T14:11:19+0200,0.498,goedgekeurd,,
2025-06-27T15:11:19+0200,0.502,goedgekeurd,,
2025-06-27T16:11:19+0200,0.507,goedgekeurd,,
2025-06-27T17:11:19+0200,0.512,goedgekeurd,,
2025-06-27T18:11:20+0200,0.509,goedgekeurd,,
2025-06-27T19:11:20+0200,0.516,goedgekeurd,,
2025-06-27T20:11:20+0200,0.514,goedgekeurd,,
2025-06-27T21:11:20+0200,0.518,goedgekeurd,,
2025-06-27T22:11:20+0200,0.513,goedgekeurd,,
2025-06-27T23:11:21+0200,0.514,goedgekeurd,,
2025-06-28T00:11:21+0200,0.517,goedgekeurd,,
2025-06-28T01:11:20+0200,0.519,goedgekeurd,,
2025-06-28T02:11:21+0200,0.519,goedgekeurd,,
2025-06-28T03:11:21+0200,0.514,goedgekeurd,,
2025-06-28T04:11:21+0200,0.516,goedgekeurd,,
2025-06-28T05:11:21+0200,0.517,goedgekeurd,,
2025-06-28T06:11:21+0200,0.512,goedgekeurd,,
2025-06-28T07:11:22+0200,0.509,goedgekeurd,,
2025-06-28T08:11:21+0200,0.508,goedgekeurd,,
2025-06-28T09:11:22+0200,0.503,goedgekeurd,,
2025-06-28T10:11:22+0200,0.502,goedgekeurd,,
2025-06-28T11:11:22+0200,0.501,goedgekeurd,,
2025-06-28T12:11:22+0200,0.504,goedgekeurd,,
2025-06-28T13:11:22+0200,0.502,goedgekeurd,,
2025-06-28T14:11:23+0200,0.507,goedgekeurd,,
2025-06-28T15:11:22+0200,0.509,goedgekeurd,,
2025-06-28T16:11:23+0200,0.510,goedgekeurd,,
2025-06-28T17:11:23+0200,0.510,goedgekeurd,,
2025-06-28T18:11:23+0200,0.510,goedgekeurd,,
2025-06-28T19:11:23+0200,0.513,goedgekeurd,,
2025-06-28T20:11:23+0200,0.517,goedgekeurd,,
2025-06-28T21:11:23+0200,0.514,goedgekeurd,,
2025-06-28T22:11:24+0200,0.515,goedgekeurd,,
2025-06-28T23:11:24+0200,0.512,goedgekeurd,,
2025-06-29T00:11:25+0200,0.513,goedgekeurd,,
2025-06-29T01:11:26+0200,0.512,goedgekeurd,,
2025-06-29T02:11:25+0200,0.513,goedgekeurd,,
2025-06-29T03:11:25+0200,0.513,goedgekeurd,,
2025-06-29T04:11:26+0200,0.515,goedgekeurd,,
2025-06-29T05:11:26+0200,0.514,goedgekeurd,,
2025-06-29T06:11:26+0200,0.513,goedgekeurd,,
2025-06-29T07:11:27+0200,0.507,goedgekeurd,,
2025-06-29T08:11:26+0200,0.507,goedgekeurd,,
2025-06-29T09:11:27+0200,0.502,goedgekeurd,,
2025-06-29T10:11:27+0200,0.501,goedgekeurd,,
2025-06-29T11:11:27+0200,0.506,goedgekeurd,,
2025-06-29T12:11:26+0200,0.503,goedgekeurd,,
2025-06-29T13:11:27+0200,0.504,goedgekeurd,,
2025-06-29T14:11:28+0200,0.501,goedgekeurd,,
2025-06-29T15:11:27+0200,0.505,goedgekeurd,,
2025-06-29T16:11:27+0200,0.508,goedgekeurd,,
2025-06-29T17:11:28+0200,0.508,goedgekeurd,,
2025-06-29T18:11:28+0200,0.512,goedgekeurd,,
2025-06-29T19:11:28+0200,0.508,goedgekeurd,,
2025-06-29T20:11:29+0200,0.509,goedgekeurd,,
2025-06-29T21:11:28+0200,0.507,goedgekeurd,,
2025-06-29T22:11:28+0200,0.508,goedgekeurd,,
2025-06-29T23:11:28+0200,0.507,goedgekeurd,,
2025-06-30T00:11:29+0200,0.505,goedgekeurd,,
2025-06-30T01:11:28+0200,0.510,goedgekeurd,,
2025-06-30T02:11:29+0200,0.508,goedgekeurd,,
2025-06-30T03:11:30+0200,0.509,goedgekeurd,,
2025-06-30T04:11:29+0200,0.508,goedgekeurd,,
2025-06-30T05:11:29+0200,0.507,goedgekeurd,,
2025-06-30T06:11:30+0200,0.509,goedgekeurd,,
2025-06-30T07:11:30+0200,0.503,goedgekeurd,,
2025-06-30T08:11:30+0200,0.508,goedgekeurd,,
2025-06-30T09:11:30+0200,0.502,goedgekeurd,,
2025-06-30T10:11:31+0200,0.507,goedgekeurd,,
2025-06-30T11:11:31+0200,0.511,goedgekeurd,,
2025-06-30T12:11:30+0200,0.512,goedgekeurd,,
2025-06-30T13:11:30+0200,0.518,goedgekeurd,,
2025-06-30T14:11:31+0200,0.520,goedgekeurd,,
2025-06-30T15:11:31+0200,0.520,goedgekeurd,,
2025-06-30T16:11:31+0200,0.525,goedgekeurd,,
2025-06-30T17:11:31+0200,0.527,goedgekeurd,,
2025-06-30T18:11:31+0200,0.527,goedgekeurd,,
2025-06-30T19:11:32+0200,0.531,goedgekeurd,,
2025-06-30T20:11:31+0200,0.533,goedgekeurd,,
2025-06-30T21:11:31+0200,0.531,goedgekeurd,,
2025-06-30T22:11:32+0200,0.527,goedgekeurd,,
2025-06-30T23:11:32+0200,0.525,goedgekeurd,,
2025-07-01T00:11:32+0200,0.526,goedgekeurd,,
2025-07-01T01:11:32+0200,0.526,goedgekeurd,,
